organization_id,organization_name,industry,organization_size,soc_maturity,region,created_at
ORG02319,Secure Systems 02319,Government,Large,Advanced,Central India,2025-08-23
ORG02320,Secure Systems 02320,Government,Small,Basic,South India,2024-12-26
ORG02321,Secure Systems 02321,Manufacturing,Enterprise,Basic,West India,2026-04-08
ORG02322,Secure Systems 02322,Healthcare,Medium,Advanced,West India,2024-09-08
ORG02323,Secure Systems 02323,Technology,Large,Basic,North India,2025-01-15
ORG02324,Secure Systems 02324,Finance,Large,Basic,East India,2024-11-22
ORG02325,Secure Systems 02325,Manufacturing,Medium,Advanced,North India,2025-08-04
ORG02326,Secure Systems 02326,Telecommunications,Medium,Advanced,South India,2025-01-29
ORG02327,Secure Systems 02327,Telecommunications,Small,Advanced,East India,2024-04-15
ORG02328,Secure Systems 02328,Government,Large,Intermediate,South India,2025-11-29
ORG02329,Secure Systems 02329,Finance,Enterprise,Intermediate,North India,2024-07-20
ORG02330,Secure Systems 02330,Government,Small,Basic,East India,2024-10-08
ORG02331,Secure Systems 02331,Manufacturing,Enterprise,Basic,Central India,2024-06-24
ORG02332,Secure Systems 02332,Telecommunications,Small,Advanced,Central India,2024-01-22
ORG02333,Secure Systems 02333,Education,Large,Basic,East India,2024-01-05
ORG02334,Secure Systems 02334,Finance,Large,Advanced,North India,2024-02-07
ORG02335,Secure Systems 02335,Education,Small,Intermediate,West India,2024-03-12
ORG02336,Secure Systems 02336,Manufacturing,Large,Intermediate,North India,2024-10-08
ORG02337,Secure Systems 02337,Manufacturing,Enterprise,Advanced,North India,2025-07-23
ORG02338,Secure Systems 02338,Telecommunications,Enterprise,Intermediate,North India,2025-02-06
ORG02339,Secure Systems 02339,Manufacturing,Small,Basic,South India,2026-05-13
ORG02340,Secure Systems 02340,Finance,Medium,Basic,West India,2024-02-18
ORG02341,Secure Systems 02341,Government,Medium,Basic,North India,2026-06-01
ORG02342,Secure Systems 02342,Manufacturing,Small,Advanced,North India,2024-07-14
ORG02343,Secure Systems 02343,Finance,Small,Basic,West India,2024-09-22
ORG02344,Secure Systems 02344,Telecommunications,Large,Advanced,Central India,2024-03-17
ORG02345,Secure Systems 02345,Government,Large,Advanced,South India,2026-03-21
ORG02346,Secure Systems 02346,Education,Small,Basic,West India,2024-05-21
ORG02347,Secure Systems 02347,Technology,Enterprise,Advanced,East India,2026-06-01
ORG02348,Secure Systems 02348,Healthcare,Medium,Advanced,East India,2025-11-15
ORG02349,Secure Systems 02349,Education,Large,Intermediate,East India,2025-11-08
ORG02350,Secure Systems 02350,Healthcare,Large,Intermediate,North India,2024-08-19
ORG02351,Secure Systems 02351,Retail,Medium,Advanced,North India,2024-12-27
ORG02352,Secure Systems 02352,Education,Small,Basic,North India,2024-03-17
ORG02353,Secure Systems 02353,Retail,Enterprise,Intermediate,South India,2025-11-17
ORG02354,Secure Systems 02354,Healthcare,Large,Basic,Central India,2025-05-14
ORG02355,Secure Systems 02355,Manufacturing,Large,Advanced,East India,2026-02-18
ORG02356,Secure Systems 02356,Technology,Small,Basic,South India,2025-11-02
ORG02357,Secure Systems 02357,Government,Enterprise,Advanced,Central India,2025-01-07
ORG02358,Secure Systems 02358,Government,Medium,Basic,West India,2024-07-26
ORG02359,Secure Systems 02359,Technology,Large,Advanced,North India,2025-03-09
ORG02360,Secure Systems 02360,Education,Small,Advanced,North India,2024-05-30
ORG02361,Secure Systems 02361,Finance,Enterprise,Basic,West India,2024-09-03
ORG02362,Secure Systems 02362,Education,Enterprise,Intermediate,West India,2024-01-30
ORG02363,Secure Systems 02363,Healthcare,Large,Intermediate,South India,2024-05-01
ORG02364,Secure Systems 02364,Government,Enterprise,Advanced,West India,2024-06-03
ORG02365,Secure Systems 02365,Education,Large,Intermediate,North India,2024-02-24
ORG02366,Secure Systems 02366,Government,Enterprise,Basic,West India,2024-02-20
ORG02367,Secure Systems 02367,Government,Medium,Advanced,West India,2024-07-12
ORG02368,Secure Systems 02368,Education,Enterprise,Basic,North India,2025-06-26
ORG02369,Secure Systems 02369,Retail,Small,Basic,North India,2025-10-23
ORG02370,Secure Systems 02370,Finance,Large,Basic,North India,2024-02-24
ORG02371,Secure Systems 02371,Healthcare,Large,Basic,Central India,2025-06-28
ORG02372,Secure Systems 02372,Government,Enterprise,Intermediate,North India,2025-12-17
ORG02373,Secure Systems 02373,Telecommunications,Enterprise,Basic,South India,2024-08-13
ORG02374,Secure Systems 02374,Retail,Large,Advanced,West India,2026-03-15
ORG02375,Secure Systems 02375,Telecommunications,Small,Basic,South India,2025-12-23
ORG02376,Secure Systems 02376,Education,Large,Advanced,South India,2025-05-30
ORG02377,Secure Systems 02377,Manufacturing,Small,Basic,South India,2024-06-23
ORG02378,Secure Systems 02378,Education,Medium,Basic,East India,2024-12-06
ORG02379,Secure Systems 02379,Manufacturing,Small,Basic,West India,2025-03-14
ORG02380,Secure Systems 02380,Technology,Small,Advanced,West India,2024-03-19
ORG02381,Secure Systems 02381,Finance,Enterprise,Basic,East India,2025-04-30
ORG02382,Secure Systems 02382,Finance,Small,Advanced,West India,2024-04-22
ORG02383,Secure Systems 02383,Retail,Medium,Basic,North India,2026-05-05
ORG02384,Secure Systems 02384,Telecommunications,Large,Intermediate,East India,2024-04-12
ORG02385,Secure Systems 02385,Manufacturing,Large,Advanced,East India,2026-01-22
ORG02386,Secure Systems 02386,Manufacturing,Enterprise,Basic,West India,2024-09-16
ORG02387,Secure Systems 02387,Manufacturing,Enterprise,Basic,West India,2024-11-04
ORG02388,Secure Systems 02388,Finance,Medium,Intermediate,South India,2025-12-03
ORG02389,Secure Systems 02389,Technology,Large,Intermediate,North India,2025-11-06
ORG02390,Secure Systems 02390,Government,Large,Basic,North India,2024-09-07
ORG02391,Secure Systems 02391,Government,Small,Intermediate,Central India,2024-07-17
ORG02392,Secure Systems 02392,Technology,Large,Advanced,West India,2025-04-05
ORG02393,Secure Systems 02393,Government,Enterprise,Intermediate,West India,2024-12-05
ORG02394,Secure Systems 02394,Finance,Large,Advanced,North India,2024-07-14
ORG02395,Secure Systems 02395,Education,Large,Intermediate,North India,2025-03-19
ORG02396,Secure Systems 02396,Education,Medium,Intermediate,South India,2024-01-09
ORG02397,Secure Systems 02397,Telecommunications,Medium,Intermediate,East India,2025-06-19
ORG02398,Secure Systems 02398,Healthcare,Large,Basic,East India,2024-10-22
ORG02399,Secure Systems 02399,Retail,Large,Advanced,North India,2024-02-11
ORG02400,Secure Systems 02400,Education,Large,Basic,East India,2024-02-24
ORG02401,Secure Systems 02401,Finance,Small,Intermediate,South India,2024-12-26
ORG02402,Secure Systems 02402,Telecommunications,Medium,Basic,West India,2024-12-24
ORG02403,Secure Systems 02403,Retail,Enterprise,Advanced,North India,2024-05-26
ORG02404,Secure Systems 02404,Retail,Small,Intermediate,West India,2024-10-24
ORG02405,Secure Systems 02405,Government,Enterprise,Intermediate,North India,2024-09-11
ORG02406,Secure Systems 02406,Telecommunications,Large,Basic,Central India,2024-09-24
ORG02407,Secure Systems 02407,Manufacturing,Medium,Advanced,South India,2025-03-22
ORG02408,Secure Systems 02408,Technology,Enterprise,Advanced,South India,2024-09-13
ORG02409,Secure Systems 02409,Telecommunications,Small,Intermediate,Central India,2024-11-04
ORG02410,Secure Systems 02410,Education,Medium,Intermediate,East India,2025-10-05
ORG02411,Secure Systems 02411,Technology,Enterprise,Advanced,West India,2024-04-08
ORG02412,Secure Systems 02412,Manufacturing,Enterprise,Intermediate,East India,2025-05-30
ORG02413,Secure Systems 02413,Government,Enterprise,Intermediate,North India,2025-04-22
ORG02414,Secure Systems 02414,Finance,Enterprise,Basic,South India,2025-07-26
ORG02415,Secure Systems 02415,Telecommunications,Medium,Advanced,Central India,2025-09-21
ORG02416,Secure Systems 02416,Technology,Large,Basic,East India,2025-01-17
ORG02417,Secure Systems 02417,Government,Small,Intermediate,Central India,2024-05-08
ORG02418,Secure Systems 02418,Finance,Small,Basic,West India,2025-04-16
ORG02419,Secure Systems 02419,Healthcare,Large,Advanced,North India,2026-04-29
ORG02420,Secure Systems 02420,Telecommunications,Enterprise,Advanced,West India,2026-04-21
ORG02421,Secure Systems 02421,Finance,Small,Advanced,Central India,2026-06-04
ORG02422,Secure Systems 02422,Finance,Medium,Advanced,South India,2025-11-21
ORG02423,Secure Systems 02423,Education,Medium,Basic,South India,2025-07-29
ORG02424,Secure Systems 02424,Telecommunications,Small,Intermediate,Central India,2024-11-04
ORG02425,Secure Systems 02425,Retail,Small,Basic,North India,2025-12-05
ORG02426,Secure Systems 02426,Healthcare,Small,Basic,South India,2024-06-05
ORG02427,Secure Systems 02427,Education,Small,Advanced,East India,2024-04-16
ORG02428,Secure Systems 02428,Finance,Small,Intermediate,East India,2025-02-04
ORG02429,Secure Systems 02429,Technology,Medium,Advanced,West India,2025-05-10
ORG02430,Secure Systems 02430,Education,Small,Intermediate,South India,2026-04-21
ORG02431,Secure Systems 02431,Finance,Medium,Basic,South India,2025-10-13
ORG02432,Secure Systems 02432,Retail,Enterprise,Intermediate,West India,2024-06-23
ORG02433,Secure Systems 02433,Healthcare,Enterprise,Intermediate,West India,2024-10-23
ORG02434,Secure Systems 02434,Government,Small,Intermediate,East India,2025-02-04
ORG02435,Secure Systems 02435,Government,Medium,Basic,West India,2026-04-13
ORG02436,Secure Systems 02436,Healthcare,Enterprise,Basic,Central India,2025-04-13
ORG02437,Secure Systems 02437,Finance,Enterprise,Basic,West India,2024-11-06
ORG02438,Secure Systems 02438,Education,Enterprise,Intermediate,North India,2024-05-22
ORG02439,Secure Systems 02439,Manufacturing,Medium,Intermediate,Central India,2024-06-11
ORG02440,Secure Systems 02440,Healthcare,Medium,Advanced,South India,2025-02-03
ORG02441,Secure Systems 02441,Manufacturing,Enterprise,Advanced,South India,2024-12-26
ORG02442,Secure Systems 02442,Telecommunications,Enterprise,Basic,East India,2024-10-12
ORG02443,Secure Systems 02443,Education,Medium,Advanced,Central India,2025-01-20
ORG02444,Secure Systems 02444,Telecommunications,Medium,Advanced,West India,2026-03-05
ORG02445,Secure Systems 02445,Manufacturing,Enterprise,Basic,North India,2025-08-25
ORG02446,Secure Systems 02446,Technology,Medium,Basic,North India,2024-01-31
ORG02447,Secure Systems 02447,Education,Large,Basic,South India,2025-05-26
ORG02448,Secure Systems 02448,Technology,Enterprise,Intermediate,North India,2024-04-17
ORG02449,Secure Systems 02449,Telecommunications,Small,Basic,North India,2024-03-04
ORG02450,Secure Systems 02450,Manufacturing,Small,Basic,West India,2025-03-28
ORG02451,Secure Systems 02451,Education,Enterprise,Basic,Central India,2024-04-20
ORG02452,Secure Systems 02452,Retail,Medium,Intermediate,East India,2025-07-23
ORG02453,Secure Systems 02453,Telecommunications,Medium,Basic,South India,2025-03-24
ORG02454,Secure Systems 02454,Retail,Small,Advanced,North India,2025-03-20
ORG02455,Secure Systems 02455,Healthcare,Medium,Basic,South India,2025-10-06
ORG02456,Secure Systems 02456,Manufacturing,Enterprise,Advanced,Central India,2024-01-06
ORG02457,Secure Systems 02457,Healthcare,Large,Basic,Central India,2026-06-04
ORG02458,Secure Systems 02458,Retail,Medium,Advanced,East India,2025-05-23
ORG02459,Secure Systems 02459,Manufacturing,Large,Advanced,Central India,2025-05-27
ORG02460,Secure Systems 02460,Technology,Small,Intermediate,East India,2026-05-23
ORG02461,Secure Systems 02461,Government,Small,Advanced,North India,2025-10-02
ORG02462,Secure Systems 02462,Telecommunications,Small,Basic,East India,2024-05-10
ORG02463,Secure Systems 02463,Finance,Large,Basic,South India,2024-08-24
ORG02464,Secure Systems 02464,Telecommunications,Large,Intermediate,West India,2026-04-21
ORG02465,Secure Systems 02465,Technology,Large,Basic,Central India,2024-03-10
ORG02466,Secure Systems 02466,Retail,Large,Intermediate,Central India,2025-08-12
ORG02467,Secure Systems 02467,Healthcare,Enterprise,Intermediate,North India,2024-02-28
ORG02468,Secure Systems 02468,Manufacturing,Enterprise,Intermediate,South India,2024-02-03
ORG02469,Secure Systems 02469,Finance,Medium,Basic,Central India,2024-12-08
ORG02470,Secure Systems 02470,Manufacturing,Small,Basic,East India,2026-04-16
ORG02471,Secure Systems 02471,Finance,Large,Basic,East India,2024-03-15
ORG02472,Secure Systems 02472,Healthcare,Enterprise,Basic,West India,2025-09-04
ORG02473,Secure Systems 02473,Finance,Small,Basic,East India,2026-01-10
ORG02474,Secure Systems 02474,Retail,Large,Intermediate,East India,2025-06-03
ORG02475,Secure Systems 02475,Retail,Small,Basic,North India,2024-11-06
ORG02476,Secure Systems 02476,Retail,Enterprise,Advanced,North India,2026-03-03
ORG02477,Secure Systems 02477,Education,Small,Intermediate,East India,2025-07-19
ORG02478,Secure Systems 02478,Technology,Enterprise,Advanced,East India,2025-12-13
ORG02479,Secure Systems 02479,Technology,Small,Intermediate,North India,2025-07-16
ORG02480,Secure Systems 02480,Manufacturing,Large,Basic,West India,2025-09-22
ORG02481,Secure Systems 02481,Finance,Medium,Basic,North India,2025-03-23
ORG02482,Secure Systems 02482,Finance,Medium,Intermediate,Central India,2025-08-25
ORG02483,Secure Systems 02483,Finance,Small,Advanced,South India,2025-08-04
ORG02484,Secure Systems 02484,Finance,Small,Basic,South India,2026-04-12
ORG02485,Secure Systems 02485,Technology,Large,Basic,West India,2025-03-25
ORG02486,Secure Systems 02486,Retail,Large,Basic,Central India,2024-12-24
ORG02487,Secure Systems 02487,Education,Small,Advanced,North India,2025-02-11
ORG02488,Secure Systems 02488,Telecommunications,Medium,Intermediate,West India,2024-03-19
ORG02489,Secure Systems 02489,Retail,Enterprise,Advanced,West India,2026-05-29
ORG02490,Secure Systems 02490,Telecommunications,Medium,Advanced,West India,2025-01-10
ORG02491,Secure Systems 02491,Healthcare,Small,Intermediate,East India,2024-11-22
ORG02492,Secure Systems 02492,Education,Large,Basic,South India,2025-12-23
ORG02493,Secure Systems 02493,Retail,Large,Advanced,Central India,2024-05-20
ORG02494,Secure Systems 02494,Healthcare,Large,Advanced,South India,2024-08-03
ORG02495,Secure Systems 02495,Retail,Enterprise,Advanced,East India,2024-02-06
ORG02496,Secure Systems 02496,Finance,Enterprise,Basic,West India,2024-04-26
ORG02497,Secure Systems 02497,Government,Large,Basic,North India,2024-10-11
ORG02498,Secure Systems 02498,Government,Enterprise,Basic,East India,2024-10-12
ORG02499,Secure Systems 02499,Education,Small,Basic,South India,2025-01-28
ORG02500,Secure Systems 02500,Technology,Enterprise,Advanced,North India,2025-01-23
ORG02501,Secure Systems 02501,Telecommunications,Small,Advanced,West India,2025-11-07
ORG02502,Secure Systems 02502,Manufacturing,Large,Advanced,South India,2024-01-27
ORG02503,Secure Systems 02503,Finance,Large,Advanced,Central India,2026-02-14
ORG02504,Secure Systems 02504,Government,Small,Basic,Central India,2025-03-20
ORG02505,Secure Systems 02505,Telecommunications,Enterprise,Intermediate,Central India,2025-02-01
ORG02506,Secure Systems 02506,Telecommunications,Medium,Intermediate,East India,2026-01-06
ORG02507,Secure Systems 02507,Retail,Medium,Basic,West India,2026-02-02
ORG02508,Secure Systems 02508,Telecommunications,Small,Basic,Central India,2026-03-29
ORG02509,Secure Systems 02509,Manufacturing,Enterprise,Basic,Central India,2024-10-29
ORG02510,Secure Systems 02510,Manufacturing,Large,Advanced,West India,2024-10-07
ORG02511,Secure Systems 02511,Finance,Small,Intermediate,Central India,2026-03-12
ORG02512,Secure Systems 02512,Manufacturing,Large,Basic,East India,2025-11-07
ORG02513,Secure Systems 02513,Finance,Enterprise,Basic,East India,2025-04-18
ORG02514,Secure Systems 02514,Manufacturing,Enterprise,Advanced,Central India,2024-02-07
ORG02515,Secure Systems 02515,Government,Small,Advanced,North India,2024-08-11
ORG02516,Secure Systems 02516,Manufacturing,Small,Intermediate,South India,2024-10-10
ORG02517,Secure Systems 02517,Telecommunications,Large,Intermediate,South India,2024-09-21
ORG02518,Secure Systems 02518,Technology,Medium,Advanced,North India,2024-08-20
ORG02519,Secure Systems 02519,Healthcare,Small,Basic,Central India,2024-08-26
ORG02520,Secure Systems 02520,Education,Large,Basic,Central India,2026-05-31
ORG02521,Secure Systems 02521,Retail,Small,Advanced,West India,2026-01-04
ORG02522,Secure Systems 02522,Finance,Large,Advanced,North India,2024-09-20
ORG02523,Secure Systems 02523,Retail,Large,Basic,North India,2025-09-06
ORG02524,Secure Systems 02524,Education,Small,Advanced,North India,2025-06-03
ORG02525,Secure Systems 02525,Retail,Large,Advanced,West India,2024-08-30
ORG02526,Secure Systems 02526,Government,Small,Advanced,East India,2026-04-29
