activity_id,asset_id,timestamp,event_count,log_sources_active,network_events,authentication_events,status
ACT02275,AST22883,2026-08-21 17:00:00,570,3,205,58,Normal
ACT02276,AST12369,2026-08-03 17:00:00,242,7,57,23,Normal
ACT02277,AST22346,2026-09-02 12:00:00,847,8,151,38,Normal
ACT02278,AST05278,2026-08-27 10:00:00,579,2,132,88,Normal
ACT02279,AST20078,2026-08-06 20:00:00,488,5,81,83,Normal
ACT02280,AST19037,2026-08-09 02:00:00,510,7,184,85,Normal
ACT02281,AST24844,2026-09-03 04:00:00,510,5,130,22,Normal
ACT02282,AST04693,2026-09-06 02:00:00,551,5,150,24,Normal
ACT02283,AST08261,2026-09-06 11:00:00,665,8,186,47,Normal
ACT02284,AST05388,2026-08-02 22:00:00,636,4,246,110,Normal
ACT02285,AST19110,2026-08-16 11:00:00,1213,5,452,95,Normal
ACT02286,AST10172,2026-08-22 11:00:00,416,7,133,37,Normal
ACT02287,AST03300,2026-08-20 16:00:00,408,5,118,23,Normal
ACT02288,AST08974,2026-08-18 02:00:00,1009,4,378,179,Normal
ACT02289,AST07413,2026-08-10 08:00:00,472,6,167,58,Normal
ACT02290,AST01052,2026-09-05 07:00:00,1208,3,452,151,Normal
ACT02291,AST10964,2026-08-03 17:00:00,587,7,153,25,Normal
ACT02292,AST03360,2026-08-23 03:00:00,1348,3,244,206,Normal
ACT02293,AST05046,2026-08-20 12:00:00,312,6,99,44,Normal
ACT02294,AST20896,2026-08-08 13:00:00,740,6,169,123,Normal
ACT02295,AST14098,2026-08-24 17:00:00,848,5,309,136,Normal
ACT02296,AST07328,2026-08-18 20:00:00,824,3,202,65,Normal
ACT02297,AST11498,2026-09-02 16:00:00,696,8,305,28,Normal
ACT02298,AST00631,2026-08-25 12:00:00,975,5,263,78,Normal
ACT02299,AST15365,2026-08-12 08:00:00,1183,8,269,37,Normal
ACT02300,AST09909,2026-08-28 04:00:00,863,4,296,117,Normal
ACT02301,AST12607,2026-08-20 01:00:00,452,8,158,45,Normal
ACT02302,AST21223,2026-09-02 19:00:00,807,4,170,26,Normal
ACT02303,AST04758,2026-08-06 19:00:00,456,5,100,26,Normal
ACT02304,AST24461,2026-08-30 09:00:00,756,5,221,94,Normal
ACT02305,AST22626,2026-08-25 23:00:00,796,5,221,39,Normal
ACT02306,AST03825,2026-08-14 11:00:00,373,2,141,65,Normal
ACT02307,AST15376,2026-08-01 10:00:00,323,6,101,57,Normal
ACT02308,AST11493,2026-08-07 05:00:00,461,6,75,43,Normal
ACT02309,AST08930,2026-08-31 23:00:00,1506,3,428,192,Normal
ACT02310,AST07691,2026-08-13 14:00:00,939,8,317,55,Normal
ACT02311,AST00743,2026-08-27 00:00:00,1164,4,222,181,Normal
ACT02312,AST12782,2026-08-22 21:00:00,759,8,212,114,Normal
ACT02313,AST02202,2026-08-13 02:00:00,645,7,126,96,Normal
ACT02314,AST23655,2026-08-13 01:00:00,905,4,398,151,Normal
ACT02315,AST17896,2026-09-01 13:00:00,280,3,88,48,Normal
ACT02316,AST17125,2026-08-13 15:00:00,1145,7,280,166,Normal
ACT02317,AST10396,2026-08-26 19:00:00,1145,7,339,180,Normal
ACT02318,AST17165,2026-08-29 12:00:00,505,6,188,86,Normal
ACT02319,AST12424,2026-08-31 03:00:00,734,2,172,22,Normal
ACT02320,AST12905,2026-08-04 08:00:00,365,5,82,60,Normal
ACT02321,AST07766,2026-08-21 02:00:00,511,3,189,78,Normal
ACT02322,AST00050,2026-08-02 13:00:00,893,8,300,132,Normal
ACT02323,AST20507,2026-08-07 14:00:00,851,2,264,140,Normal
ACT02324,AST15167,2026-08-01 01:00:00,771,4,130,23,Normal
ACT02325,AST20720,2026-09-06 18:00:00,1129,7,487,173,Normal
ACT02326,AST16940,2026-08-13 04:00:00,702,5,114,60,Normal
ACT02327,AST21420,2026-08-21 12:00:00,1099,6,347,94,Normal
ACT02328,AST13766,2026-08-13 08:00:00,790,3,243,37,Normal
ACT02329,AST01444,2026-08-11 18:00:00,942,3,199,89,Normal
ACT02330,AST21275,2026-08-03 10:00:00,894,5,294,37,Normal
ACT02331,AST10959,2026-08-22 18:00:00,979,2,156,121,Normal
ACT02332,AST06839,2026-08-27 01:00:00,650,7,168,45,Normal
ACT02333,AST03115,2026-08-27 02:00:00,296,2,125,24,Normal
ACT02334,AST16977,2026-08-09 19:00:00,415,5,134,53,Normal
ACT02335,AST05820,2026-08-30 01:00:00,842,2,252,145,Normal
ACT02336,AST01454,2026-08-04 23:00:00,1009,5,396,104,Normal
ACT02337,AST19663,2026-08-09 15:00:00,629,2,137,56,Normal
ACT02338,AST04242,2026-09-07 15:00:00,1141,2,221,58,Normal
ACT02339,AST20438,2026-08-04 11:00:00,652,7,111,44,Normal
ACT02340,AST17373,2026-09-04 11:00:00,647,6,162,93,Normal
ACT02341,AST01077,2026-08-02 08:00:00,555,3,90,40,Normal
ACT02342,AST24137,2026-08-08 14:00:00,482,5,130,31,Normal
ACT02343,AST07381,2026-08-15 11:00:00,656,3,248,60,Normal
ACT02344,AST04853,2026-09-09 20:00:00,708,2,295,122,Normal
ACT02345,AST09639,2026-08-02 13:00:00,1309,5,552,67,Normal
ACT02346,AST15577,2026-08-31 11:00:00,801,8,239,102,Normal
ACT02347,AST09921,2026-08-15 21:00:00,334,3,118,22,Normal
ACT02348,AST17104,2026-08-14 16:00:00,746,4,142,69,Normal
ACT02349,AST22523,2026-09-09 02:00:00,545,4,187,38,Normal
ACT02350,AST02622,2026-09-02 13:00:00,1080,7,432,189,Normal
ACT02351,AST03054,2026-08-27 04:00:00,667,2,292,44,Normal
ACT02352,AST10444,2026-08-27 12:00:00,967,7,359,118,Normal
ACT02353,AST13221,2026-08-31 21:00:00,1657,8,321,200,Normal
ACT02354,AST10526,2026-09-07 23:00:00,251,8,69,18,Normal
ACT02355,AST23579,2026-08-07 06:00:00,1187,6,380,56,Normal
ACT02356,AST18176,2026-09-07 04:00:00,691,4,152,32,Normal
ACT02357,AST16123,2026-09-02 14:00:00,1266,7,211,195,Normal
ACT02358,AST23016,2026-09-02 15:00:00,1057,5,471,181,Normal
ACT02359,AST06469,2026-08-13 20:00:00,449,2,90,18,Normal
ACT02360,AST06737,2026-08-07 01:00:00,400,8,101,56,Normal
ACT02361,AST22360,2026-09-01 03:00:00,640,8,287,41,Normal
ACT02362,AST13107,2026-08-05 06:00:00,434,4,144,38,Normal
ACT02363,AST18708,2026-08-12 07:00:00,891,8,158,52,Normal
ACT02364,AST20645,2026-08-27 00:00:00,423,8,131,23,Normal
ACT02365,AST09007,2026-08-13 22:00:00,1103,6,390,97,Normal
ACT02366,AST23930,2026-08-20 05:00:00,476,3,80,22,Normal
ACT02367,AST06696,2026-08-29 06:00:00,399,2,75,63,Normal
ACT02368,AST22155,2026-08-20 03:00:00,758,6,269,41,Normal
ACT02369,AST19500,2026-08-24 03:00:00,466,3,112,53,Normal
ACT02370,AST17741,2026-08-03 06:00:00,915,7,302,133,Normal
ACT02371,AST11076,2026-08-16 07:00:00,600,5,237,44,Normal
ACT02372,AST05335,2026-08-14 20:00:00,304,5,110,45,Normal
ACT02373,AST01156,2026-08-17 00:00:00,579,7,206,84,Normal
ACT02374,AST16916,2026-08-29 03:00:00,756,6,335,96,Normal
ACT02375,AST06669,2026-08-05 23:00:00,993,3,418,81,Normal
ACT02376,AST23289,2026-08-12 05:00:00,1122,4,472,83,Normal
ACT02377,AST19721,2026-08-22 15:00:00,738,8,152,85,Normal
ACT02378,AST03532,2026-08-04 11:00:00,528,3,220,67,Normal
ACT02379,AST23895,2026-09-01 11:00:00,669,3,296,54,Normal
ACT02380,AST19148,2026-08-20 15:00:00,567,8,198,58,Normal
ACT02381,AST10117,2026-08-30 18:00:00,444,5,112,57,Normal
ACT02382,AST24937,2026-08-17 07:00:00,1071,6,393,157,Normal
ACT02383,AST22651,2026-08-22 08:00:00,1348,2,295,162,Normal
ACT02384,AST20588,2026-08-03 21:00:00,419,3,86,55,Normal
ACT02385,AST05793,2026-08-14 14:00:00,677,7,184,117,Normal
ACT02386,AST18165,2026-09-01 16:00:00,529,7,123,70,Normal
ACT02387,AST23828,2026-08-17 06:00:00,342,3,96,49,Normal
ACT02388,AST12482,2026-08-27 07:00:00,477,3,174,23,Normal
ACT02389,AST08479,2026-09-02 21:00:00,575,8,109,50,Normal
ACT02390,AST03794,2026-08-14 06:00:00,867,3,224,123,Normal
ACT02391,AST04318,2026-08-08 13:00:00,608,3,97,90,Normal
ACT02392,AST19546,2026-08-16 05:00:00,549,2,171,33,Normal
ACT02393,AST00111,2026-08-26 07:00:00,606,7,144,19,Normal
ACT02394,AST04829,2026-08-14 09:00:00,2080,5,483,118,Normal
ACT02395,AST08546,2026-08-28 09:00:00,437,6,91,32,Normal
ACT02396,AST11771,2026-08-05 11:00:00,736,5,163,45,Normal
ACT02397,AST21818,2026-08-02 13:00:00,939,5,351,79,Normal
ACT02398,AST18250,2026-09-04 00:00:00,620,8,155,62,Normal
ACT02399,AST10562,2026-08-28 01:00:00,285,2,68,9,Normal
ACT02400,AST15443,2026-09-06 17:00:00,1342,5,331,191,Normal
ACT02401,AST14084,2026-08-12 02:00:00,1635,4,312,142,Normal
ACT02402,AST04670,2026-08-02 10:00:00,696,7,268,110,Normal
ACT02403,AST04594,2026-08-10 00:00:00,540,3,147,76,Normal
ACT02404,AST15339,2026-08-07 17:00:00,538,7,168,43,Normal
ACT02405,AST17340,2026-08-17 10:00:00,593,7,181,35,Normal
ACT02406,AST17706,2026-08-31 14:00:00,794,2,338,103,Normal
ACT02407,AST19579,2026-08-02 22:00:00,634,8,185,73,Normal
ACT02408,AST13600,2026-08-03 04:00:00,655,2,230,25,Normal
ACT02409,AST10373,2026-08-26 12:00:00,1407,3,496,99,Normal
ACT02410,AST07374,2026-08-17 18:00:00,637,3,205,37,Normal
ACT02411,AST04232,2026-08-19 09:00:00,445,5,102,68,Normal
ACT02412,AST12634,2026-08-25 18:00:00,562,8,141,57,Normal
ACT02413,AST02113,2026-08-18 15:00:00,670,6,189,119,Normal
ACT02414,AST23021,2026-08-29 03:00:00,1038,6,346,159,Normal
ACT02415,AST23584,2026-08-19 16:00:00,658,2,174,37,Normal
ACT02416,AST23062,2026-08-22 05:00:00,640,5,152,108,Normal
ACT02417,AST07544,2026-08-15 00:00:00,813,8,338,67,Normal
ACT02418,AST08197,2026-08-31 01:00:00,492,5,152,25,Normal
ACT02419,AST12091,2026-08-16 02:00:00,415,3,105,62,Normal
ACT02420,AST07578,2026-09-07 09:00:00,704,3,133,96,Normal
ACT02421,AST20830,2026-09-04 13:00:00,1512,2,468,137,Normal
ACT02422,AST16719,2026-08-06 21:00:00,0,0,0,0,Silent
ACT02423,AST18545,2026-08-25 05:00:00,725,5,294,76,Normal
ACT02424,AST12302,2026-08-27 21:00:00,616,8,168,33,Normal
ACT02425,AST19157,2026-08-17 23:00:00,748,5,135,98,Normal
ACT02426,AST23166,2026-08-17 07:00:00,546,7,185,67,Normal
ACT02427,AST05213,2026-08-01 04:00:00,1311,8,546,183,Normal
ACT02428,AST11662,2026-08-20 00:00:00,542,7,189,26,Normal
ACT02429,AST24236,2026-09-09 07:00:00,763,5,150,124,Normal
ACT02430,AST08728,2026-08-02 00:00:00,426,3,178,17,Normal
ACT02431,AST10699,2026-09-05 23:00:00,596,4,227,88,Normal
ACT02432,AST21131,2026-08-10 06:00:00,945,8,313,56,Normal
ACT02433,AST18949,2026-08-20 13:00:00,459,6,70,58,Normal
ACT02434,AST16996,2026-08-14 14:00:00,829,7,328,64,Normal
ACT02435,AST05868,2026-08-31 00:00:00,759,2,320,27,Normal
ACT02436,AST04443,2026-08-20 08:00:00,577,2,101,41,Normal
ACT02437,AST19155,2026-09-02 06:00:00,756,6,157,97,Normal
ACT02438,AST19055,2026-09-01 21:00:00,597,6,205,24,Normal
ACT02439,AST15261,2026-09-09 22:00:00,373,3,98,41,Normal
ACT02440,AST11561,2026-08-12 20:00:00,1351,4,492,66,Normal
ACT02441,AST03732,2026-09-07 01:00:00,625,2,225,53,Normal
ACT02442,AST06212,2026-08-01 06:00:00,335,7,88,15,Normal
ACT02443,AST00257,2026-09-01 22:00:00,759,2,218,123,Normal
ACT02444,AST05510,2026-09-04 22:00:00,722,4,120,50,Normal
ACT02445,AST21810,2026-08-10 10:00:00,471,8,95,28,Normal
ACT02446,AST15213,2026-08-09 19:00:00,634,8,156,71,Normal
ACT02447,AST13273,2026-08-20 12:00:00,683,4,142,66,Normal
ACT02448,AST09932,2026-08-29 11:00:00,415,2,70,31,Normal
ACT02449,AST05788,2026-08-14 22:00:00,417,6,66,58,Normal
ACT02450,AST14428,2026-08-10 22:00:00,1622,6,527,143,Normal
ACT02451,AST22269,2026-08-21 10:00:00,1227,7,202,96,Normal
ACT02452,AST10363,2026-08-18 03:00:00,1577,4,551,242,Normal
ACT02453,AST04074,2026-08-19 19:00:00,668,5,297,112,Normal
ACT02454,AST07616,2026-08-03 07:00:00,1617,7,247,111,Normal
ACT02455,AST23979,2026-09-07 08:00:00,506,8,216,87,Normal
ACT02456,AST06734,2026-08-17 03:00:00,378,2,127,41,Normal
ACT02457,AST07314,2026-09-07 02:00:00,339,7,63,54,Normal
ACT02458,AST07193,2026-08-19 12:00:00,521,8,126,35,Normal
ACT02459,AST07936,2026-08-15 19:00:00,543,7,229,49,Normal
ACT02460,AST16541,2026-08-13 20:00:00,542,6,119,71,Normal
ACT02461,AST15675,2026-09-04 18:00:00,912,3,338,41,Normal
ACT02462,AST20220,2026-09-09 06:00:00,491,5,113,76,Normal
ACT02463,AST16868,2026-08-03 07:00:00,535,2,144,43,Normal
ACT02464,AST23998,2026-09-05 04:00:00,755,8,335,101,Normal
ACT02465,AST18173,2026-08-26 19:00:00,503,4,207,66,Normal
ACT02466,AST10200,2026-08-27 10:00:00,333,4,92,11,Normal
ACT02467,AST13107,2026-08-06 21:00:00,471,7,161,51,Normal
ACT02468,AST23680,2026-08-23 20:00:00,531,6,211,75,Normal
ACT02469,AST23854,2026-09-04 04:00:00,1293,4,284,77,Normal
ACT02470,AST03903,2026-08-09 12:00:00,348,5,156,47,Normal
ACT02471,AST22670,2026-09-06 18:00:00,1206,4,274,146,Normal
ACT02472,AST18657,2026-09-02 11:00:00,1406,5,267,171,Normal
ACT02473,AST17162,2026-08-19 23:00:00,489,6,182,78,Normal
ACT02474,AST09999,2026-08-24 23:00:00,667,7,117,101,Normal
ACT02475,AST13849,2026-08-25 13:00:00,675,2,192,28,Normal
ACT02476,AST08438,2026-09-02 19:00:00,400,5,139,34,Normal
ACT02477,AST00025,2026-09-04 05:00:00,578,4,233,60,Normal
ACT02478,AST12239,2026-08-01 12:00:00,1880,6,794,296,Normal
ACT02479,AST04233,2026-08-05 08:00:00,616,7,123,38,Normal
ACT02480,AST16737,2026-08-20 08:00:00,996,6,338,101,Normal
ACT02481,AST20846,2026-08-09 03:00:00,989,3,164,38,Normal
ACT02482,AST24595,2026-08-14 12:00:00,368,8,97,52,Normal
ACT02483,AST02491,2026-08-15 10:00:00,449,7,121,34,Normal
ACT02484,AST16856,2026-09-03 20:00:00,668,2,225,84,Normal
ACT02485,AST11505,2026-08-27 15:00:00,469,6,153,71,Normal
ACT02486,AST16725,2026-09-06 11:00:00,375,5,149,38,Normal
ACT02487,AST08334,2026-08-26 23:00:00,751,6,321,58,Normal
ACT02488,AST10916,2026-09-09 03:00:00,839,8,334,85,Normal
ACT02489,AST24029,2026-08-05 01:00:00,1508,5,655,123,Normal
ACT02490,AST19372,2026-09-02 14:00:00,475,6,185,54,Normal
ACT02491,AST04399,2026-08-07 06:00:00,868,2,282,85,Normal
ACT02492,AST10283,2026-08-30 13:00:00,506,7,99,43,Normal
ACT02493,AST12926,2026-08-12 10:00:00,477,3,102,64,Normal
ACT02494,AST03449,2026-08-11 23:00:00,298,5,62,50,Normal
ACT02495,AST18389,2026-08-21 23:00:00,784,2,158,73,Normal
ACT02496,AST21201,2026-08-01 20:00:00,880,2,200,101,Normal
ACT02497,AST21697,2026-08-02 01:00:00,1451,4,486,96,Normal
ACT02498,AST12643,2026-08-31 02:00:00,420,3,115,15,Normal
ACT02499,AST24079,2026-08-14 06:00:00,696,8,144,87,Normal
ACT02500,AST01688,2026-08-04 12:00:00,327,3,53,35,Normal
ACT02501,AST12944,2026-08-23 14:00:00,1053,4,377,134,Normal
ACT02502,AST11535,2026-09-05 03:00:00,698,5,201,124,Normal
ACT02503,AST10406,2026-08-08 22:00:00,523,5,210,21,Normal
ACT02504,AST04691,2026-09-04 01:00:00,335,7,60,53,Normal
ACT02505,AST22296,2026-08-29 13:00:00,688,3,243,82,Normal
ACT02506,AST08212,2026-08-24 12:00:00,1492,4,231,46,Normal
ACT02507,AST02728,2026-09-08 13:00:00,671,7,211,70,Normal
ACT02508,AST21763,2026-08-22 19:00:00,909,2,144,145,Normal
ACT02509,AST10981,2026-08-12 00:00:00,364,8,142,53,Normal
ACT02510,AST15207,2026-08-09 07:00:00,422,2,146,31,Normal
ACT02511,AST21842,2026-08-16 00:00:00,884,2,246,64,Normal
ACT02512,AST24211,2026-08-26 14:00:00,1331,3,562,146,Normal
ACT02513,AST20686,2026-08-31 07:00:00,585,8,101,75,Normal
ACT02514,AST06552,2026-08-03 19:00:00,686,3,298,72,Normal
ACT02515,AST17123,2026-08-19 13:00:00,676,6,248,96,Normal
ACT02516,AST00110,2026-08-19 11:00:00,1220,3,405,58,Normal
ACT02517,AST00156,2026-09-07 03:00:00,853,5,162,101,Normal
ACT02518,AST04197,2026-08-25 12:00:00,663,8,203,59,Normal
ACT02519,AST17003,2026-09-06 08:00:00,406,6,159,48,Normal
ACT02520,AST21521,2026-08-11 10:00:00,533,8,236,52,Normal
ACT02521,AST16478,2026-08-14 05:00:00,1099,8,231,51,Normal
ACT02522,AST13197,2026-08-22 01:00:00,874,4,141,38,Normal
ACT02523,AST02657,2026-08-17 15:00:00,1006,2,384,36,Normal
ACT02524,AST04055,2026-08-05 11:00:00,533,6,91,77,Normal
ACT02525,AST22393,2026-08-27 08:00:00,301,3,112,51,Normal
ACT02526,AST20959,2026-09-08 01:00:00,309,5,138,43,Normal
ACT02527,AST11719,2026-08-19 09:00:00,415,7,152,19,Normal
ACT02528,AST15980,2026-08-29 08:00:00,412,4,171,69,Normal
ACT02529,AST23852,2026-08-02 22:00:00,911,6,149,141,Normal
ACT02530,AST11652,2026-08-08 04:00:00,1103,6,305,164,Normal
ACT02531,AST23169,2026-08-16 23:00:00,497,3,142,24,Normal
ACT02532,AST11533,2026-08-10 18:00:00,1121,6,480,68,Normal
ACT02533,AST24522,2026-08-21 16:00:00,1325,2,343,113,Normal
ACT02534,AST12970,2026-08-29 00:00:00,531,8,233,57,Normal
ACT02535,AST09628,2026-09-03 03:00:00,518,3,151,34,Normal
ACT02536,AST07708,2026-08-16 23:00:00,534,2,182,94,Normal
ACT02537,AST22812,2026-08-20 02:00:00,384,6,148,43,Normal
ACT02538,AST10769,2026-08-10 04:00:00,579,2,120,47,Normal
ACT02539,AST03373,2026-08-26 18:00:00,280,6,80,39,Normal
ACT02540,AST00315,2026-08-14 08:00:00,717,3,276,126,Normal
ACT02541,AST06522,2026-08-13 19:00:00,449,6,163,61,Normal
ACT02542,AST22188,2026-08-17 05:00:00,564,5,207,17,Normal
ACT02543,AST11906,2026-08-18 21:00:00,656,7,146,65,Normal
ACT02544,AST22558,2026-08-18 02:00:00,259,8,88,10,Normal
ACT02545,AST16596,2026-08-02 12:00:00,749,6,290,49,Normal
ACT02546,AST13046,2026-08-24 04:00:00,603,3,253,59,Normal
ACT02547,AST07988,2026-08-21 11:00:00,760,3,125,97,Normal
ACT02548,AST24230,2026-09-08 06:00:00,1383,3,362,45,Normal
ACT02549,AST17731,2026-08-20 09:00:00,669,6,165,53,Normal
ACT02550,AST18058,2026-08-13 08:00:00,675,5,105,86,Normal
ACT02551,AST04510,2026-08-15 23:00:00,304,6,77,43,Normal
ACT02552,AST03486,2026-09-06 00:00:00,700,3,175,113,Normal
ACT02553,AST17027,2026-08-10 09:00:00,520,5,86,90,Normal
ACT02554,AST10744,2026-08-13 20:00:00,2356,5,903,213,Normal
ACT02555,AST05304,2026-08-16 15:00:00,596,3,166,68,Normal
ACT02556,AST12802,2026-09-09 18:00:00,244,4,69,40,Normal
ACT02557,AST10428,2026-08-23 16:00:00,1320,3,415,196,Normal
ACT02558,AST18508,2026-08-23 07:00:00,1180,8,310,138,Normal
ACT02559,AST12937,2026-08-18 19:00:00,683,2,257,121,Normal
ACT02560,AST07052,2026-08-22 03:00:00,889,4,291,99,Normal
ACT02561,AST15807,2026-08-25 05:00:00,332,4,75,29,Normal
ACT02562,AST00168,2026-08-02 18:00:00,564,3,108,45,Normal
ACT02563,AST14414,2026-08-07 20:00:00,389,7,68,44,Normal
ACT02564,AST03580,2026-08-07 15:00:00,752,3,272,76,Normal
ACT02565,AST21105,2026-08-14 17:00:00,712,3,114,34,Normal
ACT02566,AST09619,2026-08-26 19:00:00,720,8,130,42,Normal
ACT02567,AST19168,2026-08-25 18:00:00,542,4,198,16,Normal
ACT02568,AST01840,2026-08-08 16:00:00,515,2,215,92,Normal
ACT02569,AST24969,2026-09-04 19:00:00,480,3,73,43,Normal
ACT02570,AST18108,2026-08-26 11:00:00,519,5,176,77,Normal
ACT02571,AST01122,2026-08-16 12:00:00,429,6,67,14,Normal
ACT02572,AST14917,2026-08-21 13:00:00,735,8,176,99,Normal
ACT02573,AST15514,2026-09-04 04:00:00,535,8,114,76,Normal
ACT02574,AST00995,2026-09-04 00:00:00,347,3,82,32,Normal
ACT02575,AST02593,2026-09-07 11:00:00,415,8,146,52,Normal
ACT02576,AST07835,2026-08-21 12:00:00,545,8,186,66,Normal
ACT02577,AST04310,2026-09-07 13:00:00,555,2,142,82,Normal
ACT02578,AST11297,2026-08-14 00:00:00,230,8,66,23,Normal
ACT02579,AST14078,2026-08-26 07:00:00,742,6,298,124,Normal
ACT02580,AST02463,2026-08-04 09:00:00,553,4,205,26,Normal
ACT02581,AST01971,2026-09-05 14:00:00,817,3,271,121,Normal
ACT02582,AST03050,2026-08-01 02:00:00,740,3,254,132,Normal
ACT02583,AST02563,2026-09-09 12:00:00,596,4,187,98,Normal
ACT02584,AST21162,2026-08-20 10:00:00,841,5,299,106,Normal
ACT02585,AST10698,2026-08-01 21:00:00,836,3,331,43,Normal
ACT02586,AST12195,2026-09-02 03:00:00,758,3,185,28,Normal
ACT02587,AST10864,2026-08-18 00:00:00,719,7,170,52,Normal
ACT02588,AST24036,2026-09-08 01:00:00,1041,6,423,125,Normal
ACT02589,AST09465,2026-08-07 00:00:00,334,8,73,41,Normal
ACT02590,AST11311,2026-08-13 15:00:00,673,2,177,41,Normal
ACT02591,AST05375,2026-08-04 10:00:00,685,8,182,26,Normal
ACT02592,AST03450,2026-08-06 02:00:00,1024,3,338,85,Normal
ACT02593,AST21862,2026-08-31 20:00:00,801,6,275,74,Normal
ACT02594,AST09430,2026-09-02 06:00:00,810,8,281,92,Normal
ACT02595,AST03513,2026-09-04 04:00:00,0,0,0,0,Silent
ACT02596,AST08222,2026-08-30 19:00:00,708,5,129,89,Normal
ACT02597,AST18746,2026-08-07 07:00:00,541,2,193,41,Normal
ACT02598,AST20700,2026-09-09 02:00:00,287,7,64,37,Normal
ACT02599,AST07536,2026-09-06 20:00:00,357,2,74,56,Normal
ACT02600,AST06270,2026-09-02 12:00:00,555,2,122,40,Normal
ACT02601,AST20222,2026-08-10 16:00:00,1077,6,432,153,Normal
ACT02602,AST04654,2026-08-09 06:00:00,330,4,107,44,Normal
ACT02603,AST03226,2026-08-04 00:00:00,621,6,247,19,Normal
ACT02604,AST00785,2026-08-15 13:00:00,692,8,259,118,Normal
ACT02605,AST14717,2026-09-02 14:00:00,553,4,169,71,Normal
ACT02606,AST07722,2026-08-17 01:00:00,777,6,180,89,Normal
ACT02607,AST03623,2026-09-03 00:00:00,810,2,299,55,Normal
ACT02608,AST20750,2026-08-17 06:00:00,1252,8,492,171,Normal
ACT02609,AST04863,2026-08-19 15:00:00,579,4,259,37,Normal
ACT02610,AST21712,2026-08-14 08:00:00,960,3,378,94,Normal
ACT02611,AST01228,2026-08-18 19:00:00,531,8,186,34,Normal
ACT02612,AST24963,2026-09-02 03:00:00,1914,7,773,333,Normal
ACT02613,AST08223,2026-08-11 14:00:00,1194,5,445,132,Normal
ACT02614,AST02929,2026-08-06 19:00:00,352,4,94,41,Normal
ACT02615,AST23134,2026-08-07 23:00:00,265,5,67,38,Normal
ACT02616,AST07565,2026-08-08 10:00:00,821,2,200,123,Normal
ACT02617,AST06374,2026-08-14 11:00:00,581,5,192,67,Normal
ACT02618,AST16302,2026-08-21 01:00:00,649,4,250,86,Normal
ACT02619,AST07868,2026-09-07 14:00:00,1314,5,488,228,Normal
ACT02620,AST14214,2026-08-31 11:00:00,1113,8,288,124,Normal
ACT02621,AST13335,2026-08-21 19:00:00,631,2,222,42,Normal
ACT02622,AST15536,2026-08-05 10:00:00,681,2,233,107,Normal
ACT02623,AST10894,2026-08-24 16:00:00,1038,3,324,74,Normal
ACT02624,AST05785,2026-08-29 13:00:00,281,8,93,17,Normal
ACT02625,AST20525,2026-08-21 22:00:00,268,2,103,33,Normal
ACT02626,AST07309,2026-08-04 14:00:00,751,3,271,35,Normal
ACT02627,AST24055,2026-09-04 16:00:00,517,3,179,17,Normal
ACT02628,AST15461,2026-08-26 09:00:00,596,2,202,94,Normal
ACT02629,AST15023,2026-08-09 19:00:00,1081,6,275,129,Normal
ACT02630,AST20111,2026-08-23 21:00:00,1458,8,486,175,Normal
ACT02631,AST14911,2026-09-03 09:00:00,463,8,167,33,Normal
ACT02632,AST03580,2026-09-01 12:00:00,1069,8,256,116,Normal
ACT02633,AST13798,2026-08-24 16:00:00,1020,3,425,148,Normal
ACT02634,AST19554,2026-08-01 07:00:00,437,5,147,13,Normal
ACT02635,AST20722,2026-09-03 05:00:00,1143,6,459,161,Normal
ACT02636,AST22417,2026-09-03 23:00:00,1082,4,165,64,Normal
ACT02637,AST22701,2026-08-21 19:00:00,775,5,215,64,Normal
ACT02638,AST13021,2026-09-05 09:00:00,705,6,231,82,Normal
ACT02639,AST06841,2026-09-09 12:00:00,795,6,289,28,Normal
ACT02640,AST04545,2026-08-14 19:00:00,840,2,305,107,Normal
ACT02641,AST05091,2026-08-30 17:00:00,454,4,195,43,Normal
ACT02642,AST17871,2026-08-23 08:00:00,343,5,57,19,Normal
ACT02643,AST00258,2026-09-06 12:00:00,928,4,161,75,Normal
ACT02644,AST10682,2026-08-07 08:00:00,1381,7,568,211,Normal
ACT02645,AST02640,2026-09-06 20:00:00,732,2,138,35,Normal
ACT02646,AST23365,2026-08-14 15:00:00,428,2,190,12,Normal
ACT02647,AST05074,2026-08-14 09:00:00,1204,4,357,136,Normal
ACT02648,AST20589,2026-08-18 20:00:00,634,6,205,69,Normal
ACT02649,AST03889,2026-08-04 08:00:00,330,4,131,22,Normal
ACT02650,AST10320,2026-08-15 05:00:00,862,2,368,32,Normal
ACT02651,AST11436,2026-08-04 00:00:00,996,5,217,108,Normal
ACT02652,AST22688,2026-08-25 06:00:00,1289,6,577,127,Normal
ACT02653,AST20361,2026-08-28 20:00:00,338,6,122,55,Normal
ACT02654,AST13554,2026-08-01 03:00:00,592,6,108,41,Normal
ACT02655,AST22574,2026-09-02 11:00:00,351,3,100,55,Normal
ACT02656,AST01320,2026-08-16 16:00:00,408,7,75,49,Normal
ACT02657,AST03294,2026-09-01 19:00:00,562,8,105,77,Normal
ACT02658,AST18883,2026-08-21 13:00:00,460,4,80,70,Normal
ACT02659,AST21955,2026-08-30 08:00:00,856,8,323,63,Normal
