incident_id,external_id,organization_id,title,severity,status,description,created_at,resolved_at
INC03630,INC-SOC-103630,ORG00690,Suspicious Network Activity,Low,Investigating,Potential compromise identified.,2026-08-08 09:23:00,
INC03631,INC-SOC-103631,ORG00645,Phishing Campaign,Low,Resolved,Security control deviation detected.,2026-08-16 09:11:00,2026-08-17 23:11:00
INC03632,INC-SOC-103632,ORG00075,Credential Attack,Critical,Resolved,Potential compromise identified.,2026-08-21 18:18:00,2026-08-24 18:18:00
INC03633,INC-SOC-103633,ORG00931,Suspicious Network Activity,High,Resolved,Potential compromise identified.,2026-08-02 08:48:00,2026-08-03 17:48:00
INC03634,INC-SOC-103634,ORG00381,Data Exfiltration,Low,Closed,Potential compromise identified.,2026-08-11 16:15:00,2026-08-11 22:15:00
INC03635,INC-SOC-103635,ORG00185,Privilege Escalation,High,Resolved,Potential compromise identified.,2026-09-01 01:21:00,2026-09-02 15:21:00
INC03636,INC-SOC-103636,ORG00669,Credential Attack,Low,Resolved,Potential compromise identified.,2026-08-31 10:23:00,2026-09-02 04:23:00
INC03637,INC-SOC-103637,ORG00040,Suspicious Network Activity,Critical,Closed,Security control deviation detected.,2026-08-27 15:14:00,2026-08-28 07:14:00
INC03638,INC-SOC-103638,ORG00109,Phishing Campaign,Low,Resolved,Malicious activity detected across telemetry.,2026-08-21 17:12:00,2026-08-22 08:12:00
INC03639,INC-SOC-103639,ORG00423,Credential Attack,Critical,Closed,Multiple suspicious events correlated.,2026-08-31 09:38:00,2026-08-31 18:38:00
INC03640,INC-SOC-103640,ORG00996,Suspicious Network Activity,Critical,Investigating,Multiple suspicious events correlated.,2026-08-01 10:02:00,
INC03641,INC-SOC-103641,ORG00932,Credential Attack,Medium,Open,Security control deviation detected.,2026-08-04 18:16:00,
INC03642,INC-SOC-103642,ORG00997,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-09-07 04:31:00,2026-09-08 10:31:00
INC03643,INC-SOC-103643,ORG00602,Privilege Escalation,High,Resolved,Potential compromise identified.,2026-08-07 03:31:00,2026-08-09 19:31:00
INC03644,INC-SOC-103644,ORG00413,Data Exfiltration,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-07 06:59:00,2026-08-08 13:59:00
INC03645,INC-SOC-103645,ORG00291,Privilege Escalation,Critical,Open,Malicious activity detected across telemetry.,2026-08-22 16:07:00,
INC03646,INC-SOC-103646,ORG00099,Phishing Campaign,Medium,Closed,Malicious activity detected across telemetry.,2026-08-19 01:31:00,2026-08-20 21:31:00
INC03647,INC-SOC-103647,ORG00615,Data Exfiltration,Medium,Resolved,Potential compromise identified.,2026-08-12 21:04:00,2026-08-14 13:04:00
INC03648,INC-SOC-103648,ORG00569,Suspicious Network Activity,Critical,Resolved,Potential compromise identified.,2026-08-06 11:02:00,2026-08-07 11:02:00
INC03649,INC-SOC-103649,ORG00573,Credential Attack,Critical,Investigating,Security control deviation detected.,2026-08-28 15:37:00,
INC03650,INC-SOC-103650,ORG00140,Credential Attack,High,Resolved,Security control deviation detected.,2026-08-24 02:59:00,2026-08-25 03:59:00
INC03651,INC-SOC-103651,ORG00355,Malware Infection,Low,Investigating,Malicious activity detected across telemetry.,2026-09-09 02:56:00,
INC03652,INC-SOC-103652,ORG00053,Malware Infection,Medium,Closed,Malicious activity detected across telemetry.,2026-08-10 07:44:00,2026-08-11 01:44:00
INC03653,INC-SOC-103653,ORG00598,Data Exfiltration,Low,Closed,Potential compromise identified.,2026-08-07 11:04:00,2026-08-08 06:04:00
INC03654,INC-SOC-103654,ORG00474,Malware Infection,Medium,Resolved,Multiple suspicious events correlated.,2026-08-03 03:29:00,2026-08-03 20:29:00
INC03655,INC-SOC-103655,ORG00615,Data Exfiltration,Medium,Resolved,Potential compromise identified.,2026-08-18 07:18:00,2026-08-20 18:18:00
INC03656,INC-SOC-103656,ORG00784,Phishing Campaign,Medium,Resolved,Potential compromise identified.,2026-08-05 19:23:00,2026-08-07 11:23:00
INC03657,INC-SOC-103657,ORG00655,Privilege Escalation,Critical,Resolved,Potential compromise identified.,2026-08-17 03:52:00,2026-08-18 23:52:00
INC03658,INC-SOC-103658,ORG00762,Data Exfiltration,Medium,Resolved,Security control deviation detected.,2026-08-24 13:59:00,2026-08-26 06:59:00
INC03659,INC-SOC-103659,ORG00494,Data Exfiltration,Critical,Closed,Malicious activity detected across telemetry.,2026-08-03 00:08:00,2026-08-05 21:08:00
INC03660,INC-SOC-103660,ORG00927,Malware Infection,Low,Resolved,Potential compromise identified.,2026-08-27 13:44:00,2026-08-29 19:44:00
INC03661,INC-SOC-103661,ORG00223,Malware Infection,Critical,Resolved,Multiple suspicious events correlated.,2026-08-18 13:05:00,2026-08-18 18:05:00
INC03662,INC-SOC-103662,ORG00335,Phishing Campaign,Low,Closed,Multiple suspicious events correlated.,2026-08-01 23:10:00,2026-08-04 01:10:00
INC03663,INC-SOC-103663,ORG00625,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-25 11:41:00,2026-08-27 06:41:00
INC03664,INC-SOC-103664,ORG00271,Credential Attack,Critical,Resolved,Security control deviation detected.,2026-08-16 08:40:00,2026-08-17 02:40:00
INC03665,INC-SOC-103665,ORG00766,Suspicious Network Activity,Critical,Closed,Malicious activity detected across telemetry.,2026-08-23 12:37:00,2026-08-24 20:37:00
INC03666,INC-SOC-103666,ORG00634,Data Exfiltration,Medium,Closed,Malicious activity detected across telemetry.,2026-08-06 07:56:00,2026-08-08 02:56:00
INC03667,INC-SOC-103667,ORG00980,Phishing Campaign,Critical,Resolved,Potential compromise identified.,2026-08-04 21:59:00,2026-08-07 05:59:00
INC03668,INC-SOC-103668,ORG00540,Malware Infection,Critical,Open,Multiple suspicious events correlated.,2026-08-22 05:27:00,
INC03669,INC-SOC-103669,ORG00263,Data Exfiltration,Low,Resolved,Multiple suspicious events correlated.,2026-08-16 08:41:00,2026-08-17 18:41:00
INC03670,INC-SOC-103670,ORG00715,Privilege Escalation,Medium,Closed,Potential compromise identified.,2026-08-31 17:58:00,2026-09-02 16:58:00
INC03671,INC-SOC-103671,ORG00114,Phishing Campaign,High,Resolved,Multiple suspicious events correlated.,2026-09-04 07:00:00,2026-09-06 21:00:00
INC03672,INC-SOC-103672,ORG00186,Malware Infection,Medium,Closed,Security control deviation detected.,2026-09-07 18:52:00,2026-09-08 05:52:00
INC03673,INC-SOC-103673,ORG00869,Phishing Campaign,Critical,Resolved,Multiple suspicious events correlated.,2026-08-26 22:54:00,2026-08-27 04:54:00
INC03674,INC-SOC-103674,ORG00015,Suspicious Network Activity,Low,Investigating,Multiple suspicious events correlated.,2026-09-02 00:18:00,
INC03675,INC-SOC-103675,ORG00052,Malware Infection,Critical,Resolved,Potential compromise identified.,2026-08-05 16:09:00,2026-08-06 06:09:00
INC03676,INC-SOC-103676,ORG00412,Credential Attack,Medium,Resolved,Security control deviation detected.,2026-08-02 16:19:00,2026-08-04 11:19:00
INC03677,INC-SOC-103677,ORG00077,Data Exfiltration,High,Resolved,Malicious activity detected across telemetry.,2026-08-03 20:15:00,2026-08-06 20:15:00
INC03678,INC-SOC-103678,ORG00239,Data Exfiltration,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-31 09:59:00,2026-09-02 08:59:00
INC03679,INC-SOC-103679,ORG00887,Data Exfiltration,High,Resolved,Potential compromise identified.,2026-09-02 03:31:00,2026-09-03 17:31:00
INC03680,INC-SOC-103680,ORG00500,Suspicious Network Activity,High,Resolved,Potential compromise identified.,2026-08-06 03:22:00,2026-08-08 17:22:00
INC03681,INC-SOC-103681,ORG00074,Malware Infection,Medium,Closed,Potential compromise identified.,2026-08-18 07:53:00,2026-08-18 12:53:00
INC03682,INC-SOC-103682,ORG00049,Data Exfiltration,Low,Investigating,Malicious activity detected across telemetry.,2026-09-06 07:24:00,
INC03683,INC-SOC-103683,ORG00814,Phishing Campaign,High,Closed,Multiple suspicious events correlated.,2026-08-23 18:38:00,2026-08-25 04:38:00
INC03684,INC-SOC-103684,ORG00083,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-07 05:35:00,2026-08-09 19:35:00
INC03685,INC-SOC-103685,ORG00642,Privilege Escalation,Low,Resolved,Security control deviation detected.,2026-08-01 03:24:00,2026-08-01 04:24:00
INC03686,INC-SOC-103686,ORG00769,Malware Infection,High,Closed,Multiple suspicious events correlated.,2026-08-19 04:59:00,2026-08-21 17:59:00
INC03687,INC-SOC-103687,ORG00122,Privilege Escalation,Critical,Resolved,Potential compromise identified.,2026-09-03 07:28:00,2026-09-03 20:28:00
INC03688,INC-SOC-103688,ORG00155,Phishing Campaign,High,Closed,Security control deviation detected.,2026-09-06 22:25:00,2026-09-09 08:25:00
INC03689,INC-SOC-103689,ORG00149,Privilege Escalation,Low,Open,Security control deviation detected.,2026-08-22 11:28:00,
INC03690,INC-SOC-103690,ORG00499,Phishing Campaign,High,Resolved,Malicious activity detected across telemetry.,2026-08-29 04:58:00,2026-08-30 12:58:00
INC03691,INC-SOC-103691,ORG00445,Data Exfiltration,High,Resolved,Security control deviation detected.,2026-08-25 00:16:00,2026-08-27 08:16:00
INC03692,INC-SOC-103692,ORG00182,Suspicious Network Activity,Critical,Resolved,Multiple suspicious events correlated.,2026-09-04 11:29:00,2026-09-05 11:29:00
INC03693,INC-SOC-103693,ORG00326,Suspicious Network Activity,High,Resolved,Malicious activity detected across telemetry.,2026-08-15 01:12:00,2026-08-16 11:12:00
INC03694,INC-SOC-103694,ORG00354,Credential Attack,High,Closed,Security control deviation detected.,2026-08-20 17:14:00,2026-08-22 15:14:00
INC03695,INC-SOC-103695,ORG00206,Data Exfiltration,Medium,Resolved,Multiple suspicious events correlated.,2026-08-12 22:54:00,2026-08-13 21:54:00
INC03696,INC-SOC-103696,ORG00180,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-26 08:22:00,2026-08-27 23:22:00
INC03697,INC-SOC-103697,ORG00771,Phishing Campaign,Critical,Investigating,Potential compromise identified.,2026-08-18 11:40:00,
INC03698,INC-SOC-103698,ORG00139,Credential Attack,High,Open,Security control deviation detected.,2026-08-03 08:01:00,
INC03699,INC-SOC-103699,ORG00594,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-04 21:55:00,2026-08-04 23:55:00
INC03700,INC-SOC-103700,ORG00178,Data Exfiltration,Medium,Closed,Multiple suspicious events correlated.,2026-08-09 11:40:00,2026-08-10 15:40:00
INC03701,INC-SOC-103701,ORG00878,Malware Infection,Critical,Resolved,Security control deviation detected.,2026-08-13 00:47:00,2026-08-14 06:47:00
INC03702,INC-SOC-103702,ORG00120,Privilege Escalation,Medium,Investigating,Malicious activity detected across telemetry.,2026-08-02 19:00:00,
INC03703,INC-SOC-103703,ORG00441,Data Exfiltration,Critical,Investigating,Security control deviation detected.,2026-09-01 00:04:00,
INC03704,INC-SOC-103704,ORG00245,Credential Attack,Low,Closed,Multiple suspicious events correlated.,2026-08-18 12:33:00,2026-08-19 16:33:00
INC03705,INC-SOC-103705,ORG00441,Credential Attack,Low,Open,Multiple suspicious events correlated.,2026-08-21 23:57:00,
INC03706,INC-SOC-103706,ORG00758,Data Exfiltration,Medium,Resolved,Security control deviation detected.,2026-08-17 10:35:00,2026-08-18 17:35:00
INC03707,INC-SOC-103707,ORG00415,Suspicious Network Activity,High,Investigating,Malicious activity detected across telemetry.,2026-08-22 23:50:00,
INC03708,INC-SOC-103708,ORG00110,Phishing Campaign,Low,Resolved,Multiple suspicious events correlated.,2026-08-07 13:41:00,2026-08-09 02:41:00
INC03709,INC-SOC-103709,ORG00356,Malware Infection,Critical,Investigating,Potential compromise identified.,2026-08-10 05:41:00,
INC03710,INC-SOC-103710,ORG00268,Privilege Escalation,High,Resolved,Security control deviation detected.,2026-08-15 08:02:00,2026-08-18 03:02:00
INC03711,INC-SOC-103711,ORG00542,Phishing Campaign,Critical,Resolved,Multiple suspicious events correlated.,2026-08-02 19:16:00,2026-08-05 11:16:00
INC03712,INC-SOC-103712,ORG00532,Credential Attack,Low,Closed,Malicious activity detected across telemetry.,2026-08-07 15:05:00,2026-08-09 17:05:00
INC03713,INC-SOC-103713,ORG00083,Suspicious Network Activity,Low,Open,Potential compromise identified.,2026-08-06 05:57:00,
INC03714,INC-SOC-103714,ORG00963,Credential Attack,Medium,Open,Security control deviation detected.,2026-08-15 20:51:00,
INC03715,INC-SOC-103715,ORG00122,Phishing Campaign,Medium,Open,Malicious activity detected across telemetry.,2026-08-08 14:22:00,
INC03716,INC-SOC-103716,ORG00912,Credential Attack,Critical,Closed,Potential compromise identified.,2026-08-17 03:34:00,2026-08-17 17:34:00
INC03717,INC-SOC-103717,ORG00839,Malware Infection,Medium,Closed,Multiple suspicious events correlated.,2026-09-06 09:09:00,2026-09-08 20:09:00
INC03718,INC-SOC-103718,ORG00113,Data Exfiltration,Low,Closed,Malicious activity detected across telemetry.,2026-09-08 23:29:00,2026-09-11 08:29:00
INC03719,INC-SOC-103719,ORG00200,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-08-27 06:13:00,2026-08-28 18:13:00
INC03720,INC-SOC-103720,ORG00412,Malware Infection,High,Resolved,Multiple suspicious events correlated.,2026-09-01 21:53:00,2026-09-02 14:53:00
INC03721,INC-SOC-103721,ORG00125,Credential Attack,High,Investigating,Security control deviation detected.,2026-08-14 16:25:00,
INC03722,INC-SOC-103722,ORG00663,Phishing Campaign,Medium,Open,Potential compromise identified.,2026-09-06 13:22:00,
INC03723,INC-SOC-103723,ORG00695,Privilege Escalation,Critical,Resolved,Potential compromise identified.,2026-09-08 05:17:00,2026-09-09 16:17:00
INC03724,INC-SOC-103724,ORG00200,Credential Attack,Low,Investigating,Malicious activity detected across telemetry.,2026-08-22 21:39:00,
INC03725,INC-SOC-103725,ORG00283,Privilege Escalation,Low,Resolved,Security control deviation detected.,2026-08-19 05:42:00,2026-08-20 21:42:00
INC03726,INC-SOC-103726,ORG00013,Malware Infection,High,Resolved,Malicious activity detected across telemetry.,2026-08-04 09:25:00,2026-08-04 13:25:00
INC03727,INC-SOC-103727,ORG00489,Credential Attack,Critical,Resolved,Malicious activity detected across telemetry.,2026-09-01 10:44:00,2026-09-02 16:44:00
INC03728,INC-SOC-103728,ORG00393,Malware Infection,Low,Closed,Security control deviation detected.,2026-09-02 18:32:00,2026-09-03 00:32:00
INC03729,INC-SOC-103729,ORG00115,Suspicious Network Activity,Medium,Closed,Potential compromise identified.,2026-08-12 09:17:00,2026-08-15 00:17:00
INC03730,INC-SOC-103730,ORG00348,Suspicious Network Activity,Low,Resolved,Potential compromise identified.,2026-08-07 07:46:00,2026-08-08 01:46:00
INC03731,INC-SOC-103731,ORG00647,Privilege Escalation,Critical,Resolved,Multiple suspicious events correlated.,2026-08-24 11:12:00,2026-08-25 11:12:00
INC03732,INC-SOC-103732,ORG01000,Data Exfiltration,Critical,Resolved,Security control deviation detected.,2026-08-25 07:26:00,2026-08-28 03:26:00
INC03733,INC-SOC-103733,ORG00662,Phishing Campaign,Critical,Resolved,Potential compromise identified.,2026-08-12 20:12:00,2026-08-15 01:12:00
INC03734,INC-SOC-103734,ORG00163,Credential Attack,Low,Resolved,Security control deviation detected.,2026-09-05 06:08:00,2026-09-06 18:08:00
INC03735,INC-SOC-103735,ORG00596,Malware Infection,Medium,Investigating,Potential compromise identified.,2026-08-09 09:20:00,
INC03736,INC-SOC-103736,ORG00465,Phishing Campaign,Medium,Investigating,Potential compromise identified.,2026-08-09 22:18:00,
INC03737,INC-SOC-103737,ORG00815,Privilege Escalation,Low,Closed,Security control deviation detected.,2026-08-02 10:42:00,2026-08-03 18:42:00
INC03738,INC-SOC-103738,ORG00024,Privilege Escalation,Medium,Closed,Security control deviation detected.,2026-08-20 16:05:00,2026-08-23 10:05:00
INC03739,INC-SOC-103739,ORG00754,Credential Attack,High,Resolved,Multiple suspicious events correlated.,2026-08-07 10:20:00,2026-08-08 04:20:00
INC03740,INC-SOC-103740,ORG00061,Privilege Escalation,Medium,Resolved,Potential compromise identified.,2026-08-29 04:47:00,2026-08-29 17:47:00
INC03741,INC-SOC-103741,ORG00198,Privilege Escalation,Low,Resolved,Malicious activity detected across telemetry.,2026-08-13 18:55:00,2026-08-15 12:55:00
INC03742,INC-SOC-103742,ORG00903,Credential Attack,Low,Investigating,Security control deviation detected.,2026-08-15 15:10:00,
INC03743,INC-SOC-103743,ORG00533,Malware Infection,Low,Closed,Malicious activity detected across telemetry.,2026-08-04 06:12:00,2026-08-04 12:12:00
INC03744,INC-SOC-103744,ORG00492,Privilege Escalation,High,Investigating,Security control deviation detected.,2026-08-25 22:05:00,
INC03745,INC-SOC-103745,ORG00626,Suspicious Network Activity,Low,Resolved,Multiple suspicious events correlated.,2026-08-30 23:02:00,2026-09-01 10:02:00
INC03746,INC-SOC-103746,ORG00750,Privilege Escalation,Low,Resolved,Security control deviation detected.,2026-08-17 21:46:00,2026-08-20 10:46:00
INC03747,INC-SOC-103747,ORG00897,Malware Infection,Low,Closed,Malicious activity detected across telemetry.,2026-08-12 19:36:00,2026-08-15 18:36:00
INC03748,INC-SOC-103748,ORG00161,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-02 12:26:00,2026-08-03 23:26:00
INC03749,INC-SOC-103749,ORG00473,Phishing Campaign,Low,Closed,Malicious activity detected across telemetry.,2026-08-23 14:17:00,2026-08-24 19:17:00
INC03750,INC-SOC-103750,ORG00626,Data Exfiltration,Critical,Closed,Potential compromise identified.,2026-08-30 11:50:00,2026-08-31 22:50:00
INC03751,INC-SOC-103751,ORG00101,Privilege Escalation,Medium,Investigating,Potential compromise identified.,2026-08-10 04:40:00,
INC03752,INC-SOC-103752,ORG00793,Malware Infection,Medium,Resolved,Security control deviation detected.,2026-08-20 03:32:00,2026-08-21 10:32:00
INC03753,INC-SOC-103753,ORG00132,Credential Attack,High,Closed,Security control deviation detected.,2026-08-18 12:00:00,2026-08-20 13:00:00
INC03754,INC-SOC-103754,ORG00134,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-17 08:29:00,2026-08-20 08:29:00
INC03755,INC-SOC-103755,ORG00708,Privilege Escalation,Medium,Closed,Potential compromise identified.,2026-08-24 23:22:00,2026-08-26 23:22:00
INC03756,INC-SOC-103756,ORG00085,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-08-26 08:35:00,2026-08-29 06:35:00
